216,ISIC,1,ISIC_0024792.jpg,4.79,90.38,8.38,11.19,20.52,10.95,68.29,1091.0,0.01,0.69,1.46,1.21,159.0,1.35,3.0,2.0,3.0,9.75,64.69,416.0,400.67,5.29,0,0,1.35,0.01
217,ISIC,1,ISIC_0024805.jpg,3.15,90.24,8.67,13.88,21.68,13.34,63.1,958.0,0.02,0.63,1.58,1.26,154.0,1.51,2.0,2.0,5.0,10.22,66.28,322.0,346.34,2.52,1,1,1.36,0.0
218,ISIC,1,ISIC_0024806.jpg,6.38,96.61,13.8,22.07,22.23,100.0,61.94,1251.0,0.01,0.62,1.61,1.27,178.0,1.19,3.0,2.0,4.0,9.98,62.49,428.0,462.15,5.0,0,0,0.62,0.0
219,ISIC,1,ISIC_0024853.jpg,2.08,98.09,12.7,18.12,46.28,17.86,35.52,1619.0,0.02,0.36,2.82,1.68,280.0,0.98,2.0,1.0,4.0,9.35,56.73,532.0,581.14,4.9,1,0,0.12,0.0
220,ISIC,1,ISIC_0024864.jpg,3.23,95.23,10.06,15.44,19.68,15.26,48.34,1445.0,0.02,0.48,2.07,1.44,227.0,1.07,2.0,2.0,5.0,9.96,61.75,426.0,520.21,5.33,0,1,3.08,0.0
221,ISIC,1,ISIC_0024875.jpg,10.51,91.62,13.66,20.19,29.16,16.67,46.74,787.0,0.03,0.47,2.14,1.46,111.0,1.76,6.0,3.0,3.0,9.97,62.1,286.0,286.77,3.91,1,0,0.81,0.01
222,ISIC,1,ISIC_0024898.jpg,3.48,97.51,8.92,15.91,21.13,11.25,81.27,1064.0,0.01,0.82,1.23,1.11,145.0,1.36,3.0,3.0,5.0,10.27,68.19,400.0,394.85,5.2,1,1,1.07,0.0
223,ISIC,1,ISIC_0024900.jpg,12.91,88.66,5.24,19.89,26.42,20.58,37.25,1184.0,0.02,0.37,2.68,1.64,174.0,1.25,2.0,1.0,5.0,8.74,52.63,356.0,434.36,4.47,0,0,0.07,0.0
224,ISIC,1,ISIC_0024918.jpg,2.4,92.28,8.53,9.72,24.59,9.28,77.33,628.0,0.02,0.78,1.29,1.14,98.0,2.09,4.0,2.0,3.0,9.87,69.39,270.0,234.44,1.35,1,0,1.12,0.0
225,ISIC,1,ISIC_0024929.jpg,3.07,95.38,18.26,16.75,24.73,100.0,61.34,1576.0,0.01,0.62,1.63,1.28,212.0,0.98,3.0,3.0,5.0,9.92,65.3,562.0,583.4,6.58,0,0,1.32,0.32
226,ISIC,1,ISIC_0024930.jpg,2.08,94.43,7.6,11.12,11.72,10.21,75.85,1058.0,0.01,0.77,1.32,1.15,166.0,1.37,3.0,2.0,6.0,10.06,66.84,396.0,389.77,5.75,1,0,0.91,0.02
227,ISIC,1,ISIC_0024940.jpg,19.5,97.43,10.42,24.38,46.13,24.06,36.31,1558.0,0.02,0.36,2.75,1.66,235.0,1.01,4.0,3.0,4.0,10.25,65.4,628.0,566.6,9.74,2,1,2.0,0.0
228,ISIC,1,ISIC_0024952.jpg,1.67,93.33,4.14,7.43,8.21,6.34,80.84,945.0,0.01,0.82,1.24,1.11,151.0,1.54,2.0,1.0,5.0,9.57,62.49,348.0,339.7,3.8,0,0,1.17,0.0
229,ISIC,1,ISIC_0024967.jpg,3.12,96.24,8.75,12.03,24.13,10.28,65.26,894.0,0.02,0.65,1.53,1.24,163.0,1.6,4.0,2.0,4.0,10.43,67.73,336.0,324.12,3.99,1,0,1.01,0.11
230,ISIC,1,ISIC_0024987.jpg,2.69,91.86,9.65,14.24,19.65,12.26,54.98,1174.0,0.02,0.55,1.82,1.35,179.0,1.27,4.0,3.0,4.0,9.66,60.86,384.0,427.23,4.5,1,1,0.93,0.01
231,ISIC,1,ISIC_0024999.jpg,25.43,82.41,16.06,27.32,53.23,100.0,38.73,1223.0,0.02,0.39,2.58,1.61,202.0,1.25,3.0,3.0,4.0,9.89,65.45,408.0,436.1,8.3,0,0,0.53,0.4
232,ISIC,1,ISIC_0025035.jpg,9.53,84.48,12.29,25.23,34.31,17.28,64.54,650.0,0.03,0.65,1.55,1.24,95.0,2.04,2.0,2.0,4.0,10.64,65.19,236.0,240.65,1.54,1,1,1.06,0.0
233,ISIC,1,ISIC_0025105.jpg,14.45,83.85,13.31,22.14,26.67,21.84,40.48,1358.0,0.02,0.41,2.47,1.57,212.0,1.12,3.0,1.0,4.0,10.33,65.25,450.0,497.93,4.53,0,0,1.92,0.0
234,ISIC,1,ISIC_0025127.jpg,8.43,81.92,14.8,10.66,17.26,10.3,60.05,671.0,0.03,0.61,1.67,1.29,81.0,1.99,2.0,2.0,4.0,9.38,60.98,266.0,248.0,2.63,0,0,2.01,0.0
235,ISIC,1,ISIC_0025132.jpg,7.07,91.51,10.52,19.96,21.7,16.39,43.2,1065.0,0.02,0.43,2.31,1.52,174.0,1.38,4.0,2.0,3.0,10.43,68.24,306.0,384.22,3.23,0,0,0.78,0.0
236,ISIC,1,ISIC_0025145.jpg,6.4,88.29,14.12,19.03,29.25,99.49,58.32,1826.0,0.01,0.58,1.71,1.31,229.0,0.9,3.0,2.0,6.0,9.99,65.98,626.0,644.52,10.71,1,0,1.85,0.98
237,ISIC,1,ISIC_0025188.jpg,3.15,94.95,11.51,15.66,14.41,15.66,42.65,1774.0,0.02,0.43,2.34,1.53,232.0,0.92,2.0,2.0,4.0,9.21,55.04,480.0,625.07,6.84,0,0,0.35,0.0
238,ISIC,1,ISIC_0025248.jpg,5.39,95.79,6.93,18.58,26.55,16.12,38.65,1584.0,0.02,0.39,2.59,1.61,248.0,0.99,2.0,2.0,5.0,9.87,64.38,474.0,571.18,5.54,0,0,1.84,0.0
239,ISIC,1,ISIC_0025268.jpg,16.7,90.05,15.82,25.17,48.68,27.86,23.97,2097.0,0.02,0.24,4.17,2.04,307.0,0.8,3.0,2.0,2.0,9.03,57.34,642.0,743.31,9.4,0,0,1.03,0.0
240,ISIC,1,ISIC_0025313.jpg,2.31,93.74,10.94,14.92,27.74,12.37,77.74,902.0,0.02,0.78,1.29,1.13,148.0,1.58,3.0,2.0,3.0,10.29,70.45,344.0,328.52,3.91,0,0,1.92,0.93
241,ISIC,1,ISIC_0025317.jpg,2.76,90.84,8.71,13.62,13.8,13.51,61.92,1121.0,0.02,0.62,1.61,1.27,147.0,1.32,4.0,5.0,4.0,9.75,62.93,372.0,409.7,4.41,1,1,0.81,0.07
242,ISIC,1,ISIC_0025324.jpg,1.94,97.15,14.74,10.38,13.84,9.76,74.79,894.0,0.02,0.76,1.34,1.16,117.0,1.58,4.0,2.0,4.0,10.19,67.68,312.0,327.55,3.74,1,0,2.95,0.13
243,ISIC,1,ISIC_0025391.jpg,18.0,91.22,7.47,31.91,39.52,29.08,30.02,1636.0,0.02,0.3,3.33,1.83,238.0,0.98,2.0,2.0,3.0,9.72,61.48,428.0,583.78,4.49,1,0,0.24,0.0
244,ISIC,1,ISIC_0025394.jpg,8.24,87.65,9.92,21.87,37.52,21.93,43.1,1566.0,0.02,0.43,2.32,1.52,233.0,1.01,2.0,2.0,4.0,9.84,61.19,594.0,559.39,10.49,1,0,3.2,0.08
245,ISIC,1,ISIC_0025414.jpg,16.62,82.99,4.94,27.91,23.7,25.8,27.88,1973.0,0.02,0.28,3.59,1.89,292.0,0.83,3.0,1.0,4.0,9.61,58.68,524.0,713.86,8.09,0,0,0.22,0.0
246,ISIC,1,ISIC_0025439.jpg,17.11,86.48,10.14,27.02,38.48,100.0,44.13,1598.0,0.02,0.44,2.27,1.51,228.0,0.98,3.0,3.0,7.0,10.22,66.73,520.0,578.8,4.77,0,0,0.72,0.55
247,ISIC,1,ISIC_0025451.jpg,2.94,93.82,8.97,12.79,11.3,9.7,77.86,676.0,0.02,0.78,1.28,1.13,96.0,1.96,3.0,2.0,3.0,10.55,68.17,260.0,252.62,2.81,1,1,2.61,0.0
248,ISIC,1,ISIC_0025472.jpg,2.26,90.51,7.58,9.38,16.29,9.38,62.16,1572.0,0.01,0.62,1.61,1.27,205.0,1.0,2.0,4.0,4.0,9.81,65.59,548.0,568.68,6.08,1,1,2.38,0.04
249,ISIC,1,ISIC_0025489.jpg,2.61,94.13,9.39,10.59,13.38,10.96,77.69,779.0,0.02,0.78,1.29,1.13,99.0,1.75,3.0,2.0,4.0,10.21,67.14,320.0,290.02,4.48,1,0,0.59,0.0
250,ISIC,1,ISIC_0025500.jpg,29.13,78.74,7.32,24.68,33.69,23.66,34.69,1226.0,0.03,0.35,2.88,1.7,184.0,1.23,3.0,2.0,5.0,9.29,59.12,436.0,445.1,4.48,0,0,0.29,0.0
251,ISIC,1,ISIC_0025520.jpg,5.43,96.02,13.98,15.08,23.75,14.38,57.47,1464.0,0.01,0.58,1.74,1.32,249.0,1.07,3.0,3.0,4.0,9.63,63.23,476.0,522.17,4.96,0,0,1.01,0.23
252,ISIC,1,ISIC_0025546.jpg,5.64,94.5,11.18,17.16,20.64,14.18,64.86,830.0,0.02,0.65,1.54,1.24,115.0,1.67,3.0,2.0,3.0,10.24,66.23,298.0,304.81,2.31,1,0,1.54,0.03
253,ISIC,1,ISIC_0025573.jpg,7.38,98.34,8.42,17.3,16.8,15.9,50.09,1241.0,0.02,0.5,2.0,1.41,199.0,1.2,4.0,1.0,4.0,9.91,63.26,380.0,459.76,5.27,1,0,0.93,0.0
254,ISIC,1,ISIC_0025603.jpg,4.35,95.38,10.06,13.33,19.11,12.59,69.7,959.0,0.02,0.7,1.43,1.2,153.0,1.53,5.0,2.0,4.0,10.1,65.98,348.0,343.63,4.62,1,0,0.73,0.11
255,ISIC,1,ISIC_0025616.jpg,6.39,89.87,9.74,15.61,15.73,15.58,46.77,1360.0,0.02,0.47,2.14,1.46,196.0,1.12,3.0,2.0,2.0,9.18,56.92,404.0,496.45,6.4,0,0,0.76,0.0
256,ISIC,1,ISIC_0025651.jpg,22.39,86.83,10.54,25.44,33.18,100.0,25.69,1963.0,0.02,0.26,3.89,1.97,244.0,0.84,4.0,4.0,4.0,9.93,64.05,596.0,692.22,20.46,1,1,2.36,0.0
257,ISIC,1,ISIC_0025663.jpg,6.41,92.65,6.31,18.62,39.07,14.75,57.5,1111.0,0.02,0.58,1.74,1.32,168.0,1.33,3.0,2.0,3.0,9.83,64.14,450.0,402.29,6.79,0,0,1.1,0.0
258,ISIC,1,ISIC_0025674.jpg,12.38,80.79,6.15,25.68,24.22,19.65,53.04,1149.0,0.02,0.53,1.89,1.37,169.0,1.31,2.0,2.0,2.0,8.86,53.81,418.0,409.38,3.28,0,0,0.18,0.0
259,ISIC,1,ISIC_0025744.jpg,5.99,91.72,10.62,12.87,36.95,13.06,62.57,957.0,0.02,0.63,1.6,1.26,151.0,1.53,5.0,2.0,4.0,9.97,64.66,362.0,339.83,4.15,0,1,0.47,0.0
260,ISIC,1,ISIC_0025748.jpg,5.18,90.69,7.5,15.32,13.59,13.75,65.04,972.0,0.02,0.65,1.54,1.24,149.0,1.5,5.0,2.0,2.0,9.92,63.76,326.0,348.69,3.37,1,0,0.73,0.0
261,ISIC,1,ISIC_0025755.jpg,3.12,94.28,9.29,13.02,22.07,12.52,62.43,1016.0,0.02,0.63,1.6,1.27,165.0,1.44,2.0,2.0,5.0,10.37,67.18,358.0,367.18,3.63,0,0,1.74,0.0
262,ISIC,1,ISIC_0025783.jpg,1.78,93.74,5.31,7.31,28.49,7.54,71.77,1097.0,0.01,0.72,1.39,1.18,202.0,1.35,3.0,2.0,3.0,8.72,53.8,448.0,400.47,4.38,1,0,0.34,0.0
263,ISIC,1,ISIC_0025800.jpg,10.91,89.1,10.29,24.95,27.88,100.0,38.41,1819.0,0.02,0.39,2.6,1.61,263.0,0.87,3.0,2.0,4.0,10.14,66.04,528.0,670.9,10.06,0,0,0.58,0.0
264,ISIC,1,ISIC_0025814.jpg,7.56,96.04,11.71,21.18,22.5,21.37,40.0,1642.0,0.02,0.4,2.5,1.58,261.0,0.96,3.0,2.0,5.0,9.4,56.06,466.0,595.71,6.98,1,1,0.38,0.0
265,ISIC,1,ISIC_0025832.jpg,5.32,95.04,5.44,9.82,12.35,9.7,57.89,973.0,0.02,0.59,1.73,1.31,152.0,1.48,2.0,1.0,4.0,9.67,63.05,324.0,355.99,4.59,1,0,0.14,0.0
266,ISIC,1,ISIC_0026081.jpg,3.06,94.14,10.81,14.56,13.2,12.05,71.46,912.0,0.02,0.72,1.4,1.18,116.0,1.57,2.0,1.0,5.0,10.25,70.02,314.0,333.28,3.2,0,0,1.15,0.0
267,ISIC,1,ISIC_0026086.jpg,9.74,84.22,13.82,16.35,31.69,16.99,38.36,1725.0,0.02,0.38,2.61,1.61,278.0,0.93,5.0,2.0,4.0,10.15,65.4,496.0,626.48,5.98,1,0,0.71,0.06
268,ISIC,1,ISIC_0026089.jpg,2.06,93.92,6.81,14.64,12.91,13.06,69.52,1107.0,0.01,0.7,1.44,1.2,165.0,1.33,3.0,2.0,6.0,10.21,66.86,394.0,403.66,6.61,2,1,0.77,0.02
269,ISIC,1,ISIC_0026094.jpg,4.28,96.81,6.27,12.36,18.35,10.13,64.12,696.0,0.02,0.64,1.56,1.25,121.0,1.93,2.0,1.0,5.0,10.16,68.71,266.0,254.51,1.42,0,0,0.2,0.0
270,ISIC,1,ISIC_0026105.jpg,5.49,92.42,5.23,8.71,13.69,8.23,60.82,817.0,0.02,0.61,1.64,1.28,128.0,1.71,3.0,1.0,4.0,10.23,66.4,284.0,298.16,3.51,1,0,0.47,0.0
271,ISIC,1,ISIC_0026115.jpg,2.97,97.96,10.07,13.49,13.58,13.09,71.59,830.0,0.02,0.72,1.4,1.18,128.0,1.71,3.0,4.0,4.0,9.16,59.36,292.0,301.11,3.49,0,1,0.17,0.0
272,ISIC,1,ISIC_0026120.jpg,4.4,94.88,5.39,9.98,19.81,7.52,72.24,1104.0,0.01,0.73,1.38,1.18,165.0,1.34,4.0,5.0,4.0,9.97,63.02,392.0,403.89,5.07,1,1,1.7,0.0
273,ISIC,1,ISIC_0026131.jpg,8.3,91.13,9.48,22.62,46.78,16.28,58.37,1238.0,0.02,0.59,1.71,1.31,186.0,1.21,2.0,2.0,5.0,9.38,59.37,506.0,454.98,6.15,0,1,0.29,0.0
274,ISIC,1,ISIC_0026167.jpg,7.61,79.98,17.77,14.38,12.9,12.02,60.47,1204.0,0.02,0.6,1.65,1.29,181.0,1.26,3.0,2.0,3.0,9.34,64.37,432.0,432.03,6.22,0,0,1.35,3.38
275,ISIC,1,ISIC_0026207.jpg,1.71,97.67,9.04,11.36,16.31,10.92,82.39,844.0,0.02,0.83,1.21,1.1,115.0,1.64,2.0,3.0,5.0,10.29,71.5,308.0,312.69,3.9,1,1,2.77,0.01
276,ISIC,1,ISIC_0026229.jpg,14.95,89.94,14.79,30.77,47.48,18.91,42.73,1254.0,0.02,0.43,2.34,1.53,182.0,1.19,3.0,3.0,6.0,10.23,64.84,470.0,464.29,5.27,0,1,0.68,2.44
277,ISIC,1,ISIC_0026239.jpg,3.95,95.43,12.07,13.97,25.65,14.58,71.67,987.0,0.02,0.72,1.4,1.18,167.0,1.46,3.0,2.0,5.0,10.34,65.17,376.0,363.09,2.64,1,0,1.17,0.0
278,ISIC,1,ISIC_0026268.jpg,7.43,91.05,11.4,14.71,18.29,14.83,33.15,2031.0,0.02,0.33,3.02,1.74,274.0,0.81,3.0,2.0,2.0,9.82,65.72,540.0,729.16,7.18,0,0,1.17,5.65
279,ISIC,1,ISIC_0026352.jpg,6.42,95.12,10.01,15.7,24.29,16.09,71.63,960.0,0.02,0.72,1.4,1.18,162.0,1.5,3.0,2.0,5.0,9.94,65.63,376.0,351.72,2.79,1,0,0.77,0.0
280,ISIC,1,ISIC_0026369.jpg,3.16,86.95,11.13,16.59,28.67,14.96,72.63,1144.0,0.01,0.73,1.38,1.17,184.0,1.3,4.0,2.0,3.0,10.33,70.15,440.0,414.25,6.44,1,0,1.48,0.0
281,ISIC,1,ISIC_0026420.jpg,2.59,95.65,8.93,14.72,10.24,11.18,62.54,1093.0,0.02,0.63,1.6,1.26,169.0,1.34,5.0,5.0,4.0,10.03,62.32,358.0,399.99,4.27,1,1,0.64,0.23
282,ISIC,1,ISIC_0026438.jpg,4.55,91.03,9.67,15.82,11.83,13.57,73.96,1042.0,0.01,0.74,1.35,1.16,128.0,1.37,3.0,2.0,4.0,10.52,67.48,400.0,395.23,5.46,1,0,0.49,0.0
283,ISIC,1,ISIC_0026458.jpg,2.56,89.78,7.31,12.52,15.07,100.0,65.76,1172.0,0.01,0.66,1.52,1.23,176.0,1.27,4.0,2.0,5.0,10.08,65.28,434.0,428.7,7.31,0,0,2.56,0.05
284,ISIC,1,ISIC_0026500.jpg,2.66,91.64,10.05,13.14,24.11,12.93,39.86,1788.0,0.02,0.4,2.51,1.58,246.0,0.89,3.0,3.0,5.0,10.0,66.55,516.0,655.89,7.96,0,1,1.93,0.0
285,ISIC,1,ISIC_0026531.jpg,8.25,90.58,10.11,19.14,20.37,19.03,48.75,986.0,0.02,0.49,2.05,1.43,160.0,1.48,4.0,5.0,5.0,10.4,65.13,334.0,358.15,5.86,2,1,0.8,0.01
286,ISIC,1,ISIC_0026545.jpg,3.45,94.0,7.65,13.56,16.85,13.07,61.79,1220.0,0.01,0.62,1.62,1.27,203.0,1.25,4.0,2.0,3.0,9.91,64.88,416.0,435.8,4.01,1,0,1.63,0.47
287,ISIC,1,ISIC_0026571.jpg,8.58,82.97,10.53,17.89,29.54,14.69,39.23,1708.0,0.02,0.39,2.55,1.6,244.0,0.92,4.0,3.0,5.0,9.98,65.2,552.0,629.37,4.94,1,0,0.68,0.0
288,ISIC,1,ISIC_0026586.jpg,13.13,93.13,15.0,29.32,24.71,21.86,51.21,1007.0,0.02,0.52,1.95,1.4,134.0,1.44,3.0,4.0,4.0,10.26,61.89,338.0,365.23,2.56,1,1,0.88,0.0
289,ISIC,1,ISIC_0026596.jpg,4.06,93.0,9.89,14.55,13.19,11.56,76.47,768.0,0.02,0.77,1.31,1.14,118.0,1.82,3.0,1.0,4.0,9.95,69.37,298.0,276.11,3.85,1,0,0.86,0.0
290,ISIC,1,ISIC_0026604.jpg,17.27,98.67,7.99,36.2,48.45,100.0,34.21,1828.0,0.02,0.34,2.92,1.71,219.0,0.9,4.0,2.0,5.0,9.34,59.21,542.0,643.58,13.22,1,0,0.12,0.0
291,ISIC,1,ISIC_0026622.jpg,8.78,93.92,14.94,19.22,41.61,18.71,32.58,1450.0,0.02,0.33,3.07,1.75,226.0,1.07,5.0,2.0,4.0,9.91,60.03,446.0,525.36,4.07,0,0,0.62,0.0
292,ISIC,1,ISIC_0026652.jpg,4.7,95.54,9.46,12.86,13.72,12.65,59.76,1217.0,0.02,0.6,1.67,1.29,206.0,1.23,3.0,2.0,2.0,9.28,57.4,404.0,444.47,5.86,2,0,0.0,0.0
293,ISIC,1,ISIC_0026690.jpg,6.13,89.63,8.85,13.3,26.99,13.15,65.83,1241.0,0.01,0.66,1.52,1.23,180.0,1.21,2.0,2.0,2.0,9.77,62.23,438.0,450.79,5.87,0,0,1.2,0.0
294,ISIC,1,ISIC_0026745.jpg,2.91,90.65,19.23,19.54,15.4,14.75,71.76,1145.0,0.01,0.72,1.39,1.18,191.0,1.3,5.0,2.0,5.0,9.82,63.77,412.0,416.02,5.4,1,0,2.03,3.37
295,ISIC,1,ISIC_0026746.jpg,12.11,88.16,11.01,18.86,34.24,15.0,49.3,815.0,0.03,0.5,2.03,1.42,118.0,1.69,2.0,2.0,4.0,9.85,64.79,300.0,303.06,2.95,0,0,1.19,0.0
296,ISIC,1,ISIC_0026770.jpg,2.44,92.55,9.17,11.62,11.88,11.77,73.33,1285.0,0.01,0.74,1.36,1.17,189.0,1.17,2.0,2.0,5.0,10.27,68.23,468.0,473.5,6.42,0,1,0.93,2.68
297,ISIC,1,ISIC_0026774.jpg,1.15,94.65,8.26,11.09,22.67,8.93,73.15,855.0,0.02,0.73,1.37,1.17,129.0,1.66,3.0,1.0,3.0,9.95,66.08,290.0,308.41,3.88,1,0,0.97,0.0
298,ISIC,1,ISIC_0026877.jpg,7.24,84.87,17.98,23.73,29.62,21.22,61.24,1446.0,0.01,0.61,1.63,1.28,232.0,1.07,3.0,2.0,3.0,9.94,65.44,560.0,524.62,10.16,1,0,2.06,0.01
299,ISIC,1,ISIC_0026897.jpg,1.06,97.01,10.58,9.64,32.82,8.13,76.04,851.0,0.02,0.77,1.32,1.15,135.0,1.65,2.0,3.0,5.0,10.45,65.7,360.0,311.62,2.86,1,1,1.45,0.0
300,ISIC,1,ISIC_0026909.jpg,2.58,95.18,12.42,13.5,23.57,12.05,83.24,872.0,0.02,0.84,1.2,1.1,136.0,1.62,3.0,2.0,4.0,9.85,65.99,334.0,317.12,3.21,1,0,1.35,0.0
301,ISIC,1,ISIC_0026930.jpg,3.27,82.51,5.24,9.0,8.57,8.49,70.19,971.0,0.02,0.71,1.42,1.19,166.0,1.48,3.0,1.0,4.0,9.78,66.02,380.0,355.36,3.29,1,0,0.64,0.0
302,ISIC,1,ISIC_0026950.jpg,10.54,78.07,19.75,19.75,25.9,18.93,42.89,1143.0,0.02,0.43,2.33,1.53,163.0,1.29,5.0,2.0,3.0,9.74,62.65,396.0,417.23,6.92,1,0,1.01,0.01
303,ISIC,1,ISIC_0026954.jpg,9.83,97.36,11.11,13.06,26.92,99.43,32.04,2180.0,0.02,0.32,3.12,1.77,327.0,0.77,2.0,1.0,3.0,9.35,58.66,610.0,775.4,6.19,1,0,0.56,0.0
304,ISIC,1,ISIC_0026976.jpg,18.64,87.86,21.37,18.59,21.55,18.84,31.26,1629.0,0.02,0.31,3.2,1.79,253.0,0.97,4.0,2.0,3.0,9.45,60.08,462.0,591.7,4.97,0,0,1.05,0.0
305,ISIC,1,ISIC_0026993.jpg,3.04,92.53,12.05,13.62,24.88,13.08,77.15,859.0,0.02,0.78,1.3,1.14,114.0,1.63,3.0,2.0,6.0,10.38,66.49,330.0,317.07,3.93,1,1,1.08,1.06
306,ISIC,1,ISIC_0027021.jpg,13.24,82.15,12.52,26.1,45.79,27.43,26.53,1916.0,0.02,0.27,3.77,1.94,272.0,0.86,4.0,4.0,4.0,10.16,65.58,556.0,674.22,1.64,1,1,0.62,0.0
307,ISIC,1,ISIC_0027033.jpg,6.87,85.77,10.42,11.46,16.55,9.41,60.91,882.0,0.02,0.61,1.64,1.28,132.0,1.61,3.0,2.0,1.0,9.61,62.21,360.0,324.79,5.78,1,0,1.04,0.17
308,ISIC,1,ISIC_0027043.jpg,3.41,92.75,8.66,9.53,19.56,9.81,77.8,648.0,0.02,0.78,1.29,1.13,126.0,2.09,3.0,3.0,5.0,10.41,65.16,254.0,232.37,2.88,2,1,1.6,0.0
309,ISIC,1,ISIC_0027060.jpg,2.16,99.33,11.05,12.4,31.62,11.74,69.5,1040.0,0.02,0.7,1.44,1.2,169.0,1.4,3.0,2.0,3.0,10.19,70.26,420.0,381.41,4.86,1,1,1.81,2.82
310,ISIC,1,ISIC_0027069.jpg,3.1,91.0,13.15,12.68,28.62,12.67,59.76,1666.0,0.01,0.6,1.67,1.29,285.0,0.96,2.0,3.0,5.0,9.26,59.78,602.0,600.18,7.93,1,1,0.79,0.0
311,ISIC,1,ISIC_0027089.jpg,3.73,92.57,7.79,11.73,18.13,10.29,71.3,1030.0,0.01,0.72,1.4,1.18,162.0,1.4,3.0,2.0,4.0,10.16,65.78,388.0,379.28,3.37,1,0,1.38,0.0
312,ISIC,1,ISIC_0027101.jpg,4.23,95.89,10.35,14.89,14.94,14.8,49.48,1398.0,0.02,0.5,2.02,1.42,212.0,1.1,3.0,1.0,4.0,9.54,60.84,414.0,507.76,6.55,1,0,0.15,0.0
313,ISIC,1,ISIC_0027126.jpg,9.27,84.43,10.26,19.47,32.62,16.07,57.46,785.0,0.02,0.58,1.74,1.32,115.0,1.78,2.0,2.0,5.0,9.94,63.96,276.0,284.55,1.88,0,0,1.05,0.0
